,Agreement ID,Status,Agreement Type,Remark Text,Remark Month,Remark Year,Label,Positive/Negative Binary,Positive,Negative,Neutral
156,12-A-118,Active,Non-Exclusive License,"Ok. Good to know while I’m looking at these! Thanks!   Sent from my iPhone  On Apr 5, 2019, at 3:43 PM, Doreen Mitchell ",April,2019,Neutral,Positive,0.0698484405875206,0.0153197087347507,0.914831817150116
157,12-A-118,Active,Non-Exclusive License,"Dear Licensor,   Enclosed please find the ROYALTY Statement for the agreement(s) referenced below for the period ending March 2022.   EMD Millipore Corporation Reference Number(s): 20123996 LIC 1, 20165650 LIC 1  Licensor Reference Number(s): UCHI 1524   Please note that any correspondence related to this statement should be sent to the mailbox RoyaltyIn.emdmillipore@emdsharedservices.com   For updates related to banking information, payment methods or business addresses, please reach out to the contact referenced in the agreement.   Thank you very much for your cooperation.   Best Regards,",May,2022,Neutral,Positive,0.0547963567078113,0.0152238523587584,0.9299797415733336
158,12-A-118,Active,Non-Exclusive License,"Dear Licensor,   Enclosed please find the PAYMENT Statement for the agreement(s) referenced below for the period ending February 2022.   EMD Millipore Corporation Reference Number(s): 20123996 LIC 1  Licensor Reference Number(s): UCHI 1986   Please note that any correspondence related to this statement should be sent to the mailbox RoyaltyIn.emdmillipore@emdsharedservices.com   For updates related to banking information, payment methods or business addresses, please reach out to the contact referenced in the agreement.   Thank you very much for your cooperation.   Best Regards,",June,2022,Neutral,Positive,0.0601371563971042,0.0168861988931894,0.9229766726493835
159,13-A-161,Active,Exclusive License,"Corcept is your licensee now.  And, one of our few that actively seeks us out to pay on time.   Teana T. Stocco Project Coordinator ",October,2017,Neutral,Positive,0.0455015078186988,0.0175479892641305,0.9369505047798156
160,13-A-161,Active,Exclusive License,"George,   Given the invoice was sent today (see below), do you still want follow up in 2-weeks as requested? Note, there are other compliance items outstanding I addressed in my original email (see below)—let me know how you’d like to proceed and what I can do to help:      Anne   Anne E. McLean, J.D. Project Coordinator | Tech Commercialization Polsky Center for Entrepreneurship & Innovation The University of Chicago 5113 S. Harper Ave., 2C | Chicago, IL 60615 O: +1.773.834.9151 | @: polsky.uchicago.edu   Medium I Twitter I Facebook Instagram I YouTube I Polsky Weekly 10    ",October,2017,Neutral,Positive,0.0358782708644866,0.018168045207858,0.9459537267684937
161,13-A-161,Active,Exclusive License,"Hi Charlie,   I hope that you are well and have had a good summer.   It is once again time for us to collect progress reports on the breast cancer and the prostate cancer licenses. You can send us an update via email or we can have a phone call to discuss, which we can then transcribe into a report.  If you prefer to provide an update over the phone, can you advise us of your availability the week of October 9?   Heather is no longer working at the University. Dr. Thelma Tennant has taken over the Conzen and Szmulewitz portfolios.  She and I look forward to hearing from you.    Best,",October,2017,Neutral,Positive,0.0686663091182708,0.0125310262665152,0.9188026785850524
162,13-A-161,Active,Exclusive License,"Dear Teanna,     Thanks for your reminder message – sorry for the delay in responding to your questions.     Gary Francesconi, Esq. will be contacting you in this regard soon.     I remain the contact for all patent (e.g., patent prosecution) matters; Gary will be handling matters dealing with the licensing agreements themselves.     Sincerely,     * Jim     James Fox, Ph.D., J.D.  Director and Lead Counsel, Intellectual Property  Corcept Therapeutics Incorporated  149 Commonwealth Drive  Menlo Park, CA 94025  650-688-2899 (Office)  650-690-6761 (Cell)           ",February,2021,Neutral,Positive,0.0395900942385196,0.0210539773106575,0.9393559098243712
163,13-A-161,Active,Exclusive License,Agree!  Thank you Teana!     ,March,2021,Positive,Positive,0.7136001586914062,0.0176601465791463,0.2687396705150604
164,13-A-161,Active,Exclusive License,"Hi Gary,     My name is Anna Dembo and I am working at the Polsky Center at the University of Chicago on Dr. Szmulewitz and Conzen’s technologies. Can we set up a time to discuss the milestone update for the Agreement for Glucocorticoid Receptor Technology for Prostate Cancer? Please let me know if you are available at the following times (listed in CST):  Monday 3/8 11-1  Wednesday 3/10: 9-11  Thursday 3/11: 12-2     Best,",February,2021,Neutral,Positive,0.0382025465369224,0.0169790610671043,0.944818377494812
165,13-A-161,Active,Exclusive License,"Thanks Anna.  I can make either Monday 3/8 or Thursday 3/11 work as you’ve proposed.  Please feel free to send me a calendar invite for the time and day that will work best for you.     Thanks  Gary Francesconi | Vice President, Legal & Compliance  Corcept Therapeutics Incorporated| 149 Commonwealth Drive, Menlo Park, CA  94025  Phone: 650.684.7002 |Mobile: 650.255.6137  gfrancesconi@corcept.com ",March,2021,Neutral,Positive,0.0447926819324493,0.0181306321173906,0.9370766282081604
166,13-A-161,Active,Exclusive License,"Hi ladies,     My latest update on Corcept is from November 2020. I worked on an URA assist for Russ to get additional GR antagonists from Corcept.      I can reach out to Corcept re: progress report. Who is the company contact that you talked to in March 2020? Jim Fox is their IP counsel; I doubt he knows a lot about their business development. They’re filing continuations non-stop though which is a good sign.     Han        ",January,2022,Neutral,Positive,0.0793743655085563,0.0241040904074907,0.8965215682983398
167,13-A-161,Active,Exclusive License,"Hi Doreen,     I hope you are doing well! Just reaching out for the invoice for our annual license fee that is due to University of Chicago by the beginning of November. Would you mind sending an invoice so we can ensure timely payment?   Thank you!     Best Regards,",October,2021,Neutral,Positive,0.3018865883350372,0.0120801962912082,0.6860331892967224
168,13-A-161,Active,Exclusive License,"Thanks Doreen!     Hi AP team – Approved please process.      Thanks,  Peggy     ",October,2021,Positive,Positive,0.6390071511268616,0.011711454950273,0.349281370639801
169,13-A-161,Active,Exclusive License,"Hi Peggy,     I appreciate it, I hope you’re doing well also. Attached is your invoice for the annual minimum.     Please let me know if you have any questions.     Thank you,",October,2022,Neutral,Positive,0.1069796383380889,0.0171399377286434,0.8758804202079773
170,13-A-161,Active,Exclusive License,"Thanks Renee for getting back to me so quickly.     Hi AP team,     Approved to process.     Thanks,  Peggy     ",October,2022,Positive,Positive,0.7411884069442749,0.0125547647476196,0.2462568134069442
171,14-A-195,Active,Exclusive License,"Tim,   I’m sending the attached and note below as context for a conversation we should have this week.  I’d like to know what you think about the best process for being sure that we’re getting the payments we should be from our Perkin Elmer license.  In particular, it’s just come to my attention that we didn’t get a sublicensing payment from PE when they sublicensed last winter/spring.  Additionally, the attached might lead one to speculate that they are paying a fraction of their royalty as a sublicense flow-through rather than the straight percentage on sales by sublicensee as they should.   It’s somewhat complicated by the fact that reporting and payments go directly to MBL.   Matt ___________________________ Matthew R Martin, PhD UChicagoTech +1.773.234.5515 mmartin@tech.uchicago.edu   ",October,2015,Neutral,Negative,0.040994968265295,0.0503442920744419,0.9086607694625854
172,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
173,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
174,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
175,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
176,14-A-195,Active,Exclusive License,"Hi Teana ,  My apologies ,  your first email was sent to my spam account .  I will reach out today to the most recent contact I have at Hamilton Thorne .  Thanks, Denise     ",February,2021,Neutral,Positive,0.0699670612812042,0.022029360756278,0.908003568649292
177,14-A-195,Active,Exclusive License,"Hi Diane,     Rudolph asked us to speak with Perkin Elmer regarding his project. Before we reach out to Perkin Elmer, we want to make sure that Perkin Elmer have been making payments under the license agreement. Our records stop at February 2016. Has MBL been receiving the 2017, 2018 and 2019 payments and if so, are there reports you can share?     Thanks,  Sao-Mai       Sao-Mai Nguyen-Mau, PhD  Invention Strategist, Technology Commercialization  ",August,2019,Neutral,Positive,0.1553926169872284,0.0102898273617029,0.8343175053596497
178,14-A-195,Active,Exclusive License,"Hello Sao-Mai,     The MBL is regularly reporting sales to PE. The frequency, and process, however has been subject to change and we recently made the decision to report annually at the calendar year end, and we consider a sale only to be at the time MBL receives full payment.  The last report was sent on 4/26/2019 (copy below); I have yet to receive an acknowledgment of this message to PE despite a second request sent on 5/15/2019.      Fri 4/26, 3:29 PMMilne, Gregory ",August,2019,Neutral,Positive,0.0376348719000816,0.0233721248805522,0.9389930367469788
179,14-A-195,Active,Exclusive License,"Hi Teana ,  My apologies ,  your first email was sent to my spam account .  I will reach out today to the most recent contact I have at Hamilton Thorne .  Thanks, Denise     ",February,2021,Neutral,Positive,0.0699670612812042,0.022029360756278,0.908003568649292
180,14-A-195,Active,Exclusive License,"Hello Sao-Mai,     The MBL is regularly reporting sales to PE. The frequency, and process, however has been subject to change and we recently made the decision to report annually at the calendar year end, and we consider a sale only to be at the time MBL receives full payment.  The last report was sent on 4/26/2019 (copy below); I have yet to receive an acknowledgment of this message to PE despite a second request sent on 5/15/2019.      Fri 4/26, 3:29 PMMilne, Gregory ",August,2019,Neutral,Positive,0.0376348719000816,0.0233721248805522,0.9389930367469788
181,14-A-195,Active,Exclusive License,"Hi Diane,     Rudolph asked us to speak with Perkin Elmer regarding his project. Before we reach out to Perkin Elmer, we want to make sure that Perkin Elmer have been making payments under the license agreement. Our records stop at February 2016. Has MBL been receiving the 2017, 2018 and 2019 payments and if so, are there reports you can share?     Thanks,  Sao-Mai       Sao-Mai Nguyen-Mau, PhD  Invention Strategist, Technology Commercialization  ",August,2019,Neutral,Positive,0.1553926169872284,0.0102898273617029,0.8343175053596497
182,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
183,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
184,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
185,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
186,14-A-195,Active,Exclusive License,"Tim,   I’m sending the attached and note below as context for a conversation we should have this week.  I’d like to know what you think about the best process for being sure that we’re getting the payments we should be from our Perkin Elmer license.  In particular, it’s just come to my attention that we didn’t get a sublicensing payment from PE when they sublicensed last winter/spring.  Additionally, the attached might lead one to speculate that they are paying a fraction of their royalty as a sublicense flow-through rather than the straight percentage on sales by sublicensee as they should.   It’s somewhat complicated by the fact that reporting and payments go directly to MBL.   Matt ___________________________ Matthew R Martin, PhD UChicagoTech +1.773.234.5515 mmartin@tech.uchicago.edu   ",October,2015,Neutral,Negative,0.040994968265295,0.0503442920744419,0.9086607694625854
187,14-A-195,Active,Exclusive License,"Tim,   I’m sending the attached and note below as context for a conversation we should have this week.  I’d like to know what you think about the best process for being sure that we’re getting the payments we should be from our Perkin Elmer license.  In particular, it’s just come to my attention that we didn’t get a sublicensing payment from PE when they sublicensed last winter/spring.  Additionally, the attached might lead one to speculate that they are paying a fraction of their royalty as a sublicense flow-through rather than the straight percentage on sales by sublicensee as they should.   It’s somewhat complicated by the fact that reporting and payments go directly to MBL.   Matt ___________________________ Matthew R Martin, PhD UChicagoTech +1.773.234.5515 mmartin@tech.uchicago.edu   ",October,2015,Neutral,Negative,0.040994968265295,0.0503442920744419,0.9086607694625854
188,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
189,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
190,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
191,14-A-195,Active,Exclusive License,   ,August,2020,Neutral,Positive,0.3591631054878235,0.2166518568992614,0.424185037612915
192,14-A-195,Active,Exclusive License,"Hi Teana ,  My apologies ,  your first email was sent to my spam account .  I will reach out today to the most recent contact I have at Hamilton Thorne .  Thanks, Denise     ",February,2021,Neutral,Positive,0.0699670612812042,0.022029360756278,0.908003568649292
193,14-A-195,Active,Exclusive License,"Hello Sao-Mai,     The MBL is regularly reporting sales to PE. The frequency, and process, however has been subject to change and we recently made the decision to report annually at the calendar year end, and we consider a sale only to be at the time MBL receives full payment.  The last report was sent on 4/26/2019 (copy below); I have yet to receive an acknowledgment of this message to PE despite a second request sent on 5/15/2019.      Fri 4/26, 3:29 PMMilne, Gregory ",August,2019,Neutral,Positive,0.0376348719000816,0.0233721248805522,0.9389930367469788
194,14-A-195,Active,Exclusive License,"Hi Diane,     Rudolph asked us to speak with Perkin Elmer regarding his project. Before we reach out to Perkin Elmer, we want to make sure that Perkin Elmer have been making payments under the license agreement. Our records stop at February 2016. Has MBL been receiving the 2017, 2018 and 2019 payments and if so, are there reports you can share?     Thanks,  Sao-Mai       Sao-Mai Nguyen-Mau, PhD  Invention Strategist, Technology Commercialization  ",August,2019,Neutral,Positive,0.1553926169872284,0.0102898273617029,0.8343175053596497
195,14-A-210,Active,Exclusive License,"Hello Teana,   Checking with a relative person for this matter, I was advised that there is no a sublicense and the first commercial sale so far.  Many thanks,  Alex   Confidential and Privileged Attorney Client Communication           --------- Original Message ---------  Sender : Teana Stocco ",July,2022,Neutral,Positive,0.0683884918689727,0.0181441195309162,0.9134674072265624
196,14-A-210,Active,Exclusive License,"Hello Teana,  Thanks for the notice.   We didn't have a sublicense and a commercial product so far.  Many thanks,  Alex    Confidential and Privileged Attorney Client Communication           --------- Original Message ---------  Sender : Teana Stocco ",February,2022,Neutral,Positive,0.058130208402872,0.0212089493870735,0.9206608533859252
197,14-A-213,Active,Non-Exclusive License,"Hello Fanny,   I am Sorry about the misunderstanding of the invoice amounts.  I have attached a new invoice for the royalty period January 2019 – December 2020.  Please note our address has changed, and I have attached a current US tax form.         Best regards,",February,2021,Neutral,Negative,0.0375845544040203,0.1010739207267761,0.8613415360450745
198,15-A-321,Active,Exclusive License,FYI   Renee Lowers Financial Analyst ,October,2022,Neutral,Positive,0.0491275861859321,0.0447418093681335,0.90613055229187
199,15-A-321,Active,Exclusive License,"      Hello Kurt + Peter Foundation, 414 Claremont Way,  Menlo Park, CA 94025-3659   Attached you will find your Past Due Statement. Please let us know the status of the payment and do not hesitate to contact our office should you have any questions regarding the balance of your account.   Thank you,",October,2022,Neutral,Positive,0.040685836225748,0.0251108538359403,0.934203326702118
200,15-A-321,Active,Exclusive License,"      Hello Kurt + Peter Foundation, 414 Claremont Way,  Menlo Park, CA 94025-3659   Attached you will find your Past Due Statement. Please let us know the status of the payment and do not hesitate to contact our office should you have any questions regarding the balance of your account.   Thank you,",October,2022,Neutral,Positive,0.040685836225748,0.0251108538359403,0.934203326702118
201,15-A-321,Active,Exclusive License,"Hi Thelma I just wanted to update you that Scott and I had a productive discussion with Sarepta yesterday. They potentially have an interest in developing exon skipping for LGMD 2C.  They are the company using PMOs for exon skipping.   Beth   Elizabeth McNally MD PhD Ward Professor and Director Center for Genetic Medicine 303 E. Superior St. Lurie 7-123 Chicago IL 60611 T: 312 503 5600  F:  312 503 6210 elizabeth.mcnally@northwestern.edu    On Oct 20, 2015, at 11:46 AM, Thelma R. Tennant ",October,2015,Neutral,Positive,0.0350029394030571,0.0184962786734104,0.9465007185935974
202,15-A-321,Active,Exclusive License,"Regarding the attached list of annuities due September 6, 2020 for patents licensed to the Kurt + Peter Foundation:    Hi Scott,   I’ve attached a list of annuities and maintenance fees that require the Kurt + Peter Foundation’s attention. Please indicate your decision regarding payment of these matters on the spreadsheet. The annuity service is scheduled to pay these matters at least one month in advance of the due date if not instructed to the contrary. In the absence of instructions before the end of the day on July 31, 2020, we will instruct payment in order to keep these patents active. Please let me know if you have any questions.   Thank you!   Best,",July,2020,Neutral,Positive,0.0290382280945777,0.0239328667521476,0.9470289349555968
203,13-A-171,Active,Non-Exclusive License,"Hi Carla:  The Amendment saved on 15-A-322 (and the effective date) seem to be for a different agreement.  It looks to me like it is an amendment to  05-A-032 AGR11949? However, it does appear that the royalty payments/receivables are for AGR12305.  I don't see an amendment for 13-A-171 (AGR12305).  Can you confirm?  If so, I will correct.  Thanks,  Leslie Leslie Smith, Consultant",November,2018,Neutral,Positive,0.0394809059798717,0.0204637199640274,0.9400554299354552
204,13-A-171,Active,Non-Exclusive License,"This agreement record was originally set up as an amendment to the 13-A-171 Non-exclusive Tangible Property agreement, however, the amendment was actually for a different agreement (05-A-032/AGR11949). Since the incorrect amendment record contained all the revenue distribution and receivable records for the parent agreement, I turned it into the parent agreement and turned the original parent agreement into the amendment for the 05-A-032 amendment on AGR11949 which had not been recorded.",December,2018,Neutral,Negative,0.0269625447690486,0.0485251322388649,0.9245123267173768
205,13-A-171,Active,Non-Exclusive License,"Hi Leslie,   I trust your assessment. I’m so overwhelmed right now I can’t dig into this. Please update as you see fit. I’ll leave this on my long term list to follow-up. If I subsequently find this not to be the case I will deal with it then.    Kindest Regards,",November,2018,Neutral,Negative,0.0424357429146766,0.0449092164635658,0.9126550555229188
206,15-A-333,Active,Exclusive License,"Hi Christophe,  I wanted to follow up.  We have not received the payment for the attached invoice and I was hoping you could let me know the status.        Best regards,",March,2021,Neutral,Positive,0.0598993077874183,0.0239375829696655,0.9161630868911744
207,15-A-333,Active,Exclusive License,"Hello Doreen,     Our fault, we have been slow off the mark but the cheque has now been posted from our HQs in Belgium.  I expect you to receive it within the next 10 days.     Thanks.   Xtophe.     Christophe Thessieu, PhD, MBA  Mobile: +33 (0)6 72 65 54 52  Landline: +32 51 55 56 37 (ext 14)  Email: ct@almax-easyLab.com ",March,2021,Neutral,Negative,0.0306795854121446,0.0415651947259902,0.9277552366256714
208,15-A-333,Active,Exclusive License,"Hello Doreen,     I hope you are well and that you have not been too impacted by the pandemic in 2020.   This year, I am trying not to be late by sending you our sales report for last year.     I hope this is sufficient, if you have any particular question, please do not hesitate to contact me.     I am looking forward to receiving your invoice.     Best,",January,2021,Neutral,Positive,0.0833979919552803,0.0244309995323419,0.8921710252761841
209,15-A-333,Active,Exclusive License,"Hello Doreen,     Thank you for the information.  I have updated our records for next year, to make sure I use the correct postal address as well as the correct email.     I also wish you a good and I am sure deserved retirement, with a new chapter of your life with plenty of projects and activities. Enjoy.     *Note: a cheque for payment will be mailed from our HQs in Belgium and might take few days to reach you*     Best,",January,2022,Neutral,Positive,0.1218414604663848,0.0126530406996607,0.8655054569244385
210,15-A-333,Active,Exclusive License,"Hello Doreen,     Hope you had a good start of 2022.     This is this time of the year when I need to contact you and provide you with our sales report for this product.     Please could you send me the invoice accordingly?   Thank you in advance.   Xtophe.     Meet Almax-easyLab ",January,2022,Neutral,Positive,0.0976154133677482,0.0114702247083187,0.8909143209457397
211,15-A-333,Active,Exclusive License,"Hello Christophe,  Thank you for sending the royalty report.  I have attached the invoice for the CY2021 Royalties.  I have copied my colleague Renee Lowers and the Polsky Accounting email address for future correspondence and I am retiring this March and for continuity of service, it is best to use the Polsky Accounting email address in case others are not available or positions change.       I have also attached a copy of our W9, we moved back in October of 2020 and I see from your letter you still have our old address.  Please update your records accordingly.     Thanks again for starting off the New Year with our first royalty report.     Best regards,",January,2022,Neutral,Positive,0.0431180968880653,0.0248395651578903,0.9320423007011414
212,15-A-334,Active,Exclusive License,"Doreen,  I hope you are doing well! Just reaching out for the invoice for our annual license fee that is due to University of Chicago by the end of April. Would you mind sending an invoice so we can ensure timely payment? I’m forwarding last years as an example.   Thank you very much, Doreen. Take care!  Jon",April,2021,Neutral,Positive,0.3326566517353058,0.0129953483119606,0.6543480157852173
213,15-A-334,Active,Exclusive License,Agree!  Thank you Teana!     ,March,2021,Positive,Positive,0.7136001586914062,0.0176601465791463,0.2687396705150604
214,15-A-334,Active,Exclusive License,"Hi Gary,     My name is Anna Dembo and I am working at the Polsky Center at the University of Chicago on Dr. Szmulewitz and Conzen’s technologies. Can we set up a time to discuss the milestone update for the Agreement for Glucocorticoid Receptor Technology for Prostate Cancer? Please let me know if you are available at the following times (listed in CST):  Monday 3/8 11-1  Wednesday 3/10: 9-11  Thursday 3/11: 12-2     Best,",February,2021,Neutral,Positive,0.0382025465369224,0.0169790610671043,0.944818377494812
215,15-A-334,Active,Exclusive License,"Hi Teana,  My apologies for the delay here. I just left you a voicemail. My day today and tomorrow is quite busy but please try to call me back when convenient for you – my mobile phone is also below and is the best way to reach me. I can be more available on Monday morning if that might work for you. Let me know, and if that makes sense feel free to send a calendar invite, or let me know if you’d like me to do that.     Gary Francesconi | Vice President, Legal & Compliance  Corcept Therapeutics Incorporated| 149 Commonwealth Drive, Menlo Park, CA  94025  Phone: 650.684.7002 |Mobile: 650.255.6137  gfrancesconi@corcept.com ",February,2021,Neutral,Negative,0.0273107178509235,0.028190616518259,0.944498598575592
216,15-A-334,Active,Exclusive License,"Hi Jon, Sorry for the delay in getting back to you.  Your invoice is attached.  Thank you for being such a good licensee.   Have a great weekend. Doreen      ",April,2021,Neutral,Positive,0.1010185554623603,0.0297614429146051,0.869219958782196
217,15-A-334,Active,Exclusive License,"Thanks, Teana!   ",February,2016,Positive,Positive,0.7035402655601501,0.0258563961833715,0.2706032991409302
218,15-A-334,Active,Exclusive License,"And next time we do MELT meeting, we will cross off the event?   ",February,2016,Neutral,Positive,0.0313298106193542,0.0280631072819232,0.9406071305274964
219,15-A-334,Active,Exclusive License,"Hi Teana,   I’m attaching my notes from the Corcept update Heather and I received from Charlie Robb last week. I’ve also added this to Charlie’s contact in the XRM.    Please let me know if there’s anything else to do here.   Thanks, Janani    ",February,2016,Neutral,Positive,0.0646505355834961,0.0178388748317956,0.9175105094909668
220,15-A-334,Active,Exclusive License,"Thanks!  I added the document to both AGRs and saved the email  via “set regarding” both agreements.     Teana T. Stocco Project Coordinator UChicagoTech The University of Chicago 6030 S. Ellis, 2S Chicago, IL 60637 Phone: 773-834-0272 Email: tstocco@tech.uchicago.edu   ",February,2016,Neutral,Positive,0.0329919792711734,0.0242108386009931,0.9427972435951232
221,15-A-334,Active,Exclusive License,"Yep – they are both gone J   Teana T. Stocco Project Coordinator UChicagoTech The University of Chicago 6030 S. Ellis, 2S Chicago, IL 60637 Phone: 773-834-0272 Email: tstocco@tech.uchicago.edu   ",February,2016,Neutral,Negative,0.0189147815108299,0.0732185170054435,0.9078666567802428
222,15-A-334,Active,Exclusive License,"Hi Renee,     I hope you are doing well! Just reaching out for the invoice for our annual license fee that is due to University of Chicago in November. Would you mind sending an invoice so we can ensure timely payment?   Thank you!  Peggy",October,2022,Positive,Positive,0.7852940559387207,0.0116523951292037,0.2030535340309143
223,15-A-334,Active,Exclusive License,"Thanks Renee for getting back to me so quickly!     Hi AP team,     Approved to process.     Thanks,  Peggy     ",April,2022,Positive,Positive,0.7555736899375916,0.0124582657590508,0.2319681048393249
224,15-A-334,Active,Exclusive License,"Hi Peggy,     Of course. Please see the attached invoice. Let me know if you need anything else     Best Regards,",April,2022,Neutral,Positive,0.0407752692699432,0.0249245632439851,0.9343001246452332
225,15-A-343,Active,Exclusive License,"For our records, thanks.     ",November,2021,Neutral,Positive,0.4051209390163421,0.0206159241497516,0.5742631554603577
226,15-A-343,Active,Exclusive License,"Bill,     It is based on a license.  I don’t have any concerns. We’re a small shareholder, so I doubt they actually need our signature anyway.     I’ll ask them to change you to the signatory.     Thanks,     Eric     ",November,2021,Neutral,Positive,0.0679207742214202,0.0145294619724154,0.9175497889518738
227,15-A-343,Active,Exclusive License,"Eric, After you made the change, I believe It was sent to William Payne already. In any event,  I resent the envelope.    On Thu, Nov 11, 2021, 11:31 Eric Ginsburg ",November,2021,Neutral,Negative,0.0322141572833061,0.1750785410404205,0.7927073240280151
228,15-A-371,Active,Exclusive License,"Dear Doreen,     Thank you for your below email to Jay.     I will follow up on this matter and get back to you soon.     Best regards,",February,2022,Neutral,Positive,0.0674916729331016,0.0202851202338933,0.9122231602668762
229,15-A-371,Active,Exclusive License,"Hello Jay,  I apologize for the late follow up but I never received a response from my email below (excerpt reprinted):       Per Section 3.ii of the License Agreement effective December 8, 2015, within 30 days of the allowance of the first Licensed Patent in any jurisdiction within the Territory, company will pay University $25,000”.     Our records show European Patent application 14845394.7 was granted into Patent Number 3049536 on May 22, 2019, so the above milestone is now due.  I have attached an invoice for the milestone payment.     Could you please update us on the payment of the attached invoice.     Best regards,",February,2022,Neutral,Positive,0.044955164194107,0.0189106464385986,0.9361342191696168
230,15-A-371,Active,Exclusive License,"Dear Teana,      Sorry for the delay.  We had personnel changes and are looking for new legal and business development director.  This has caused the delay.    Please find an attached progress report.   Please feel free to contact me if you have any questions.     Best regards,",October,2021,Neutral,Negative,0.0297682732343673,0.2170482128858566,0.7531835436820984
231,15-A-371,Active,Exclusive License,"I had not reached out to him on the Milestone, but have with the patent costs.  Good news, bad news.  They just sent me notice that they initiated wires to pay the patent costs.  Bad news, they paid Norton and CPA global based on the back up from OUR invoices.   WTF!     ",October,2021,Neutral,Positive,0.0870800837874412,0.0452475473284721,0.8676723837852478
232,15-A-371,Active,Exclusive License,I have not heard from them for quite some time.    Nor have I received payment.  Plus I have a new invoice from this month to send.  This needs to be cut-off asap.     Doreen     ,February,2021,Neutral,Negative,0.0300580952316522,0.2872559428215027,0.6826859712600708
233,15-A-371,Active,Exclusive License,"Dear Kim,     ​Please provide us with the Bank information to make the payment, thank you.          Best regards,",August,2020,Neutral,Positive,0.0709973350167274,0.0156778991222381,0.9133247137069702
234,15-A-371,Active,Exclusive License,"Hi Teana!   I can just tell Kevin Wan from Shuwen Biotech that we will invoice them for the annuities, right?     KIM CHIN Project Analyst ",August,2020,Neutral,Positive,0.0441001653671264,0.0166163630783557,0.9392834305763244
235,15-A-371,Active,Exclusive License,Yep- Doreen will send them an invoice.   ,August,2020,Neutral,Positive,0.033717356622219,0.0203673169016838,0.9459153413772584
236,15-A-371,Active,Exclusive License,"Ok cool, thanks!   KIM CHIN Project Analyst ",August,2020,Neutral,Positive,0.2110553979873657,0.0140124158933758,0.7749321460723877
237,15-A-371,Active,Exclusive License,"Hi Kevin,   We will send an invoice for these annuities.   Best,",August,2020,Neutral,Positive,0.0547128170728683,0.0145772295072674,0.930709958076477
238,15-A-371,Active,Exclusive License,"Regarding the attached list of annuities and maintenance fees due for patents licensed to Shuwen Biotech Co. Ltd.:    Hi Jay,    I’ve attached a list of annuities and maintenance fees that require Shuwen Biotech’s attention for a due date of September 23, 2020. Please indicate your decision regarding payment of these matters on the spreadsheet. The annuity service is scheduled to pay these matters at least one month in advance of the due date if not instructed to the contrary. In the absence of instructions before the end of the day on August 7, 2020 we will instruct payment in order to keep these patents active. Please let me know if you have any questions.   Thank you!   Best,",July,2020,Neutral,Positive,0.028397848829627,0.0268366001546382,0.9447655081748962
240,15-A-371,Active,Exclusive License,"Thanks for the report, Jay. Great to read about the continued work on clinical samples. We look forward to the report in July.   Best,",December,2017,Neutral,Positive,0.1291042864322662,0.0113565158098936,0.859539270401001
241,15-A-371,Active,Exclusive License,"Dear Margaret,  Enclosed please find the Progress Report for the time period 2017/1/1 to 2017/10/31.   Sorry for the delay.  If it is OK with you, our next report will be provided in July, 2018.    Best,",November,2017,Neutral,Negative,0.0290859919041395,0.0493078343570232,0.921606183052063
242,15-A-371,Active,Exclusive License,"Hi Han,      Happy to touch base on this!      Funny thing: when Shane and I were chatting I totally said “I should get Han involved with the Rad51 project – she’d be perfect for it”. Glad that worked out!     Best,",February,2023,Neutral,Positive,0.3326682448387146,0.0127556752413511,0.6545761227607727
243,15-A-371,Active,Exclusive License,Teana - I had been wondering if we have a fax machine. Thank you for the confirmation. I will ask them to mail a notice.     Han     ,February,2023,Neutral,Positive,0.0405269898474216,0.0235013589262962,0.9359716176986694
244,15-A-371,Active,Exclusive License,"Hi Shane,     Thank you for looking into this docket AND for keeping me posted on the ongoing conversations!!      Anne, maybe the three of us can chat and coordinate? In the meantime, I will respond to Shuwen Dx since this is a separate matter. Hope that is ok with you.     Best regards,",February,2023,Neutral,Positive,0.2013992667198181,0.0114606423303484,0.7871401309967041
